time,target,y,error,steer
191.040,0.5500,0.5515,0.5500,-0.0032
191.072,0.5500,0.5515,0.5500,-0.0032
191.104,0.5500,0.5515,0.5500,-0.0033
191.136,0.5500,0.5515,0.5500,-0.0033
191.168,0.5500,0.5515,0.5500,-0.0033
191.200,0.5500,0.5515,0.5500,-0.0033
191.232,0.5500,0.5516,0.5500,-0.0033
191.264,0.5500,0.5516,0.5500,-0.0034
191.296,0.5500,0.5516,0.5500,-0.0034
191.328,0.5500,0.5516,0.5500,-0.0034
191.360,0.5500,0.5516,0.5500,-0.0034
191.392,0.5500,0.5517,0.5500,-0.0034
191.424,0.5500,0.5517,0.5500,-0.0034
191.456,0.5500,0.5517,0.5500,-0.0035
191.488,0.5500,0.5517,0.5500,-0.0035
191.520,0.5500,0.5517,0.5500,-0.0035
191.552,0.5500,0.5517,0.5500,-0.0035
191.584,0.5500,0.5518,0.5500,-0.0035
191.616,0.5500,0.5518,0.5500,-0.0035
191.648,0.5500,0.5518,0.5500,-0.0035
191.680,0.5500,0.5518,0.5500,-0.0036
191.712,0.5500,0.5518,0.5500,-0.0036
191.744,0.5500,0.5518,0.5500,-0.0036
191.776,0.5500,0.5519,0.5500,-0.0036
191.808,0.5500,0.5519,0.5500,-0.0036
191.840,0.5500,0.5519,0.5500,-0.0036
191.872,0.5500,0.5519,0.5500,-0.0036
191.904,0.5500,0.5519,0.5500,-0.0036
191.936,0.5500,0.5519,0.5500,-0.0037
191.968,0.5500,0.5519,0.5500,-0.0037
192.000,0.5500,0.5520,0.5500,-0.0037
192.032,0.5500,0.5520,0.5500,-0.0037
192.064,0.5500,0.5520,0.5500,-0.0037
192.096,0.5500,0.5520,0.5500,-0.0037
192.128,0.5500,0.5520,0.5500,-0.0037
192.160,0.5500,0.5520,0.5500,-0.0037
192.192,0.5500,0.5520,0.5500,-0.0037
192.224,0.5500,0.5521,0.5500,-0.0037
192.256,0.5500,0.5521,0.5500,-0.0037
192.288,0.5500,0.5521,0.5500,-0.0038
192.320,0.5500,0.5521,0.5500,-0.0038
192.352,0.5500,0.5521,0.5500,-0.0038
192.384,0.5500,0.5521,0.5500,-0.0038
192.416,0.5500,0.5521,0.5500,-0.0038
192.448,0.5500,0.5521,0.5500,-0.0038
192.480,0.5500,0.5521,0.5500,-0.0038
192.512,0.5500,0.5522,0.5500,-0.0038
192.544,0.5500,0.5522,0.5500,-0.0038
192.576,0.5500,0.5522,0.5500,-0.0038
192.608,0.5500,0.5522,0.5500,-0.0038
192.640,0.5500,0.5522,0.5500,-0.0038
192.672,0.5500,0.5522,0.5500,-0.0038
192.704,0.5500,0.5522,0.5500,-0.0038
192.736,0.5500,0.5522,0.5500,-0.0038
192.768,0.5500,0.5522,0.5500,-0.0038
192.800,0.5500,0.5522,0.5500,-0.0038
192.832,0.5500,0.5523,0.5500,-0.0038
192.864,0.5500,0.5523,0.5500,-0.0038
192.896,0.5500,0.5523,0.5500,-0.0038
192.928,0.5500,0.5523,0.5500,-0.0038
192.960,0.5500,0.5523,0.5500,-0.0038
192.992,0.5500,0.5523,0.5500,-0.0038
193.024,0.5500,0.5523,0.5500,-0.0038
193.056,0.5500,0.5523,0.5500,-0.0038
193.088,0.5500,0.5523,0.5500,-0.0038
193.120,0.5500,0.5523,0.5500,-0.0038
193.152,0.5500,0.5523,0.5500,-0.0038
193.184,0.5500,0.5523,0.5500,-0.0038
193.216,0.5500,0.5523,0.5500,-0.0038
193.248,0.5500,0.5523,0.5500,-0.0038
193.280,0.5500,0.5523,0.5500,-0.0038
193.312,0.5500,0.5524,0.5500,-0.0038
193.344,0.5500,0.5524,0.5500,-0.0038
193.376,0.5500,0.5524,0.5500,-0.0038
193.408,0.5500,0.5524,0.5500,-0.0038
193.440,0.5500,0.5524,0.5500,-0.0038
193.472,0.5500,0.5524,0.5500,-0.0038
193.504,0.5500,0.5524,0.5500,-0.0038
193.536,0.5500,0.5524,0.5500,-0.0038
193.568,0.5500,0.5524,0.5500,-0.0038
193.600,0.5500,0.5524,0.5500,-0.0037
193.632,0.5500,0.5524,0.5500,-0.0037
193.664,0.5500,0.5524,0.5500,-0.0037
193.696,0.5500,0.5524,0.5500,-0.0037
193.728,0.5500,0.5524,0.5500,-0.0037
193.760,0.5500,0.5524,0.5500,-0.0037
193.792,0.5500,0.5524,0.5500,-0.0037
193.824,0.5500,0.5524,0.5500,-0.0037
193.856,0.5500,0.5524,0.5500,-0.0037
193.888,0.5500,0.5524,0.5500,-0.0037
193.920,0.5500,0.5524,0.5500,-0.0037
193.952,0.5500,0.5524,0.5500,-0.0037
193.984,0.5500,0.5524,0.5500,-0.0036
194.016,0.5500,0.5524,0.5500,-0.0036
194.048,0.5500,0.5524,0.5500,-0.0036
194.080,0.5500,0.5524,0.5500,-0.0036
194.112,0.5500,0.5524,0.5500,-0.0036
194.144,0.5500,0.5524,0.5500,-0.0036
194.176,0.5500,0.5524,0.5500,-0.0036
194.208,0.5500,0.5524,0.5500,-0.0036
194.240,0.5500,0.5524,0.5500,-0.0035
194.272,0.5500,0.5524,0.5500,-0.0035
194.304,0.5500,0.5524,0.5500,-0.0035
194.336,0.5500,0.5524,0.5500,-0.0035
194.368,0.5500,0.5524,0.5500,-0.0035
194.400,0.5500,0.5524,0.5500,-0.0035
194.432,0.5500,0.5524,0.5500,-0.0035
194.464,0.5500,0.5524,0.5500,-0.0035
194.496,0.5500,0.5524,0.5500,-0.0034
194.528,0.5500,0.5524,0.5500,-0.0034
194.560,0.5500,0.5524,0.5500,-0.0034
194.592,0.5500,0.5524,0.5500,-0.0034
194.624,0.5500,0.5524,0.5500,-0.0034
194.656,0.5500,0.5524,0.5500,-0.0034
194.688,0.5500,0.5524,0.5500,-0.0033
194.720,0.5500,0.5524,0.5500,-0.0033
194.752,0.5500,0.5524,0.5500,-0.0033
194.784,0.5500,0.5524,0.5500,-0.0033
194.816,0.5500,0.5523,0.5500,-0.0033
194.848,0.5500,0.5523,0.5500,-0.0033
194.880,0.5500,0.5523,0.5500,-0.0032
194.912,0.5500,0.5523,0.5500,-0.0032
194.944,0.5500,0.5523,0.5500,-0.0032
194.976,0.5500,0.5523,0.5500,-0.0032
195.008,0.5500,0.5523,0.5500,-0.0032
195.040,0.5500,0.5523,0.5500,-0.0032
195.072,0.5500,0.5523,0.5500,-0.0031
195.104,0.5500,0.5523,0.5500,-0.0031
195.136,0.5500,0.5523,0.5500,-0.0031
195.168,0.5500,0.5523,0.5500,-0.0031
195.200,0.5500,0.5523,0.5500,-0.0031
195.232,0.5500,0.5523,0.5500,-0.0030
195.264,0.5500,0.5523,0.5500,-0.0030
195.296,0.5500,0.5523,0.5500,-0.0030
195.328,0.5500,0.5522,0.5500,-0.0030
195.360,0.5500,0.5522,0.5500,-0.0029
195.392,0.5500,0.5522,0.5500,-0.0029
195.424,0.5500,0.5522,0.5500,-0.0029
195.456,0.5500,0.5522,0.5500,-0.0029
195.488,0.5500,0.5522,0.5500,-0.0029
195.520,0.5500,0.5522,0.5500,-0.0028
195.552,0.5500,0.5522,0.5500,-0.0028
195.584,0.5500,0.5522,0.5500,-0.0028
195.616,0.5500,0.5522,0.5500,-0.0028
195.648,0.5500,0.5522,0.5500,-0.0027
195.680,0.5500,0.5521,0.5500,-0.0027
195.712,0.5500,0.5521,0.5500,-0.0027
195.744,0.5500,0.5521,0.5500,-0.0027
195.776,0.5500,0.5521,0.5500,-0.0026
195.808,0.5500,0.5521,0.5500,-0.0026
195.840,0.5500,0.5521,0.5500,-0.0026
195.872,0.5500,0.5521,0.5500,-0.0026
195.904,0.5500,0.5521,0.5500,-0.0025
195.936,0.5500,0.5521,0.5500,-0.0025
195.968,0.5500,0.5521,0.5500,-0.0025
196.000,0.5500,0.5520,0.5500,-0.0025
196.032,0.5500,0.5520,0.5500,-0.0024
196.064,0.5500,0.5520,0.5500,-0.0024
196.096,0.5500,0.5520,0.5500,-0.0024
196.128,0.5500,0.5520,0.5500,-0.0024
196.160,0.5500,0.5520,0.5500,-0.0023
196.192,0.5500,0.5520,0.5500,-0.0023
196.224,0.5500,0.5520,0.5500,-0.0023
196.256,0.5500,0.5519,0.5500,-0.0023
196.288,0.5500,0.5519,0.5500,-0.0022
196.320,0.5500,0.5519,0.5500,-0.0022
196.352,0.5500,0.5519,0.5500,-0.0022
196.384,0.5500,0.5519,0.5500,-0.0021
196.416,0.5500,0.5519,0.5500,-0.0021
196.448,0.5500,0.5519,0.5500,-0.0021
196.480,0.5500,0.5518,0.5500,-0.0021
196.512,0.5500,0.5518,0.5500,-0.0020
196.544,0.5500,0.5518,0.5500,-0.0020
196.576,0.5500,0.5518,0.5500,-0.0020
196.608,0.5500,0.5518,0.5500,-0.0019
196.640,0.5500,0.5518,0.5500,-0.0019
196.672,0.5500,0.5518,0.5500,-0.0019
196.704,0.5500,0.5517,0.5500,-0.0019
196.736,0.5500,0.5517,0.5500,-0.0018
196.768,0.5500,0.5517,0.5500,-0.0018
196.800,0.5500,0.5517,0.5500,-0.0018
196.832,0.5500,0.5517,0.5500,-0.0017
196.864,0.5500,0.5517,0.5500,-0.0017
196.896,0.5500,0.5517,0.5500,-0.0017
196.928,0.5500,0.5516,0.5500,-0.0016
196.960,0.5500,0.5516,0.5500,-0.0016
196.992,0.5500,0.5516,0.5500,-0.0016
197.024,0.5500,0.5516,0.5500,-0.0016
197.056,0.5500,0.5516,0.5500,-0.0015
197.088,0.5500,0.5516,0.5500,-0.0015
197.120,0.5500,0.5515,0.5500,-0.0015
197.152,0.5500,0.5515,0.5500,-0.0014
197.184,0.5500,0.5515,0.5500,-0.0014
197.216,0.5500,0.5515,0.5500,-0.0014
197.248,0.5500,0.5515,0.5500,-0.0013
197.280,0.5500,0.5515,0.5500,-0.0013
197.312,0.5500,0.5514,0.5500,-0.0013
197.344,0.5500,0.5514,0.5500,-0.0013
197.376,0.5500,0.5514,0.5500,-0.0012
197.408,0.5500,0.5514,0.5500,-0.0012
197.440,0.5500,0.5514,0.5500,-0.0012
197.472,0.5500,0.5514,0.5500,-0.0011
197.504,0.5500,0.5513,0.5500,-0.0011
197.536,0.5500,0.5513,0.5500,-0.0011
197.568,0.5500,0.5513,0.5500,-0.0010
197.600,0.5500,0.5513,0.5500,-0.0010
197.632,0.5500,0.5513,0.5500,-0.0010
197.664,0.5500,0.5512,0.5500,-0.0009
197.696,0.5500,0.5512,0.5500,-0.0009
197.728,0.5500,0.5512,0.5500,-0.0009
197.760,0.5500,0.5512,0.5500,-0.0009
197.792,0.5500,0.5512,0.5500,-0.0008
197.824,0.5500,0.5512,0.5500,-0.0008
197.856,0.5500,0.5511,0.5500,-0.0008
197.888,0.5500,0.5511,0.5500,-0.0007
197.920,0.5500,0.5511,0.5500,-0.0007
197.952,0.5500,0.5511,0.5500,-0.0007
197.984,0.5500,0.5511,0.5500,-0.0006
198.016,0.5500,0.5510,0.5500,-0.0006
198.048,0.5500,0.5510,0.5500,-0.0006
198.080,0.5500,0.5510,0.5500,-0.0005
198.112,0.5500,0.5510,0.5500,-0.0005
198.144,0.5500,0.5510,0.5500,-0.0005
198.176,0.5500,0.5509,0.5500,-0.0005
198.208,0.5500,0.5509,0.5500,-0.0004
198.240,0.5500,0.5509,0.5500,-0.0004
198.272,0.5500,0.5509,0.5500,-0.0004
198.304,0.5500,0.5509,0.5500,-0.0003
198.336,0.5500,0.5509,0.5500,-0.0003
198.368,0.5500,0.5508,0.5500,-0.0003
198.400,0.5500,0.5508,0.5500,-0.0002
198.432,0.5500,0.5508,0.5500,-0.0002
198.464,0.5500,0.5508,0.5500,-0.0002
198.496,0.5500,0.5508,0.5500,-0.0001
198.528,0.5500,0.5507,0.5500,-0.0001
198.560,0.5500,0.5507,0.5500,-0.0001
198.592,0.5500,0.5507,0.5500,-0.0001
198.624,0.5500,0.5507,0.5500,-0.0000
198.656,0.5500,0.5507,0.5500,0.0000
198.688,0.5500,0.5506,0.5500,0.0000
198.720,0.5500,0.5506,0.5500,0.0001
198.752,0.5500,0.5506,0.5500,0.0001
198.784,0.5500,0.5506,0.5500,0.0001
198.816,0.5500,0.5506,0.5500,0.0002
198.848,0.5500,0.5505,0.5500,0.0002
198.880,0.5500,0.5505,0.5500,0.0002
198.912,0.5500,0.5505,0.5500,0.0002
198.944,0.5500,0.5505,0.5500,0.0003
198.976,0.5500,0.5505,0.5500,0.0003
199.008,0.5500,0.5504,0.5500,0.0003
199.040,0.5500,0.5504,0.5500,0.0004
199.072,0.5500,0.5504,0.5500,0.0004
199.104,0.5500,0.5504,0.5500,0.0004
199.136,0.5500,0.5504,0.5500,0.0004
199.168,0.5500,0.5503,0.5500,0.0005
199.200,0.5500,0.5503,0.5500,0.0005
199.232,0.5500,0.5503,0.5500,0.0005
199.264,0.5500,0.5503,0.5500,0.0006
199.296,0.5500,0.5503,0.5500,0.0006
199.328,0.5500,0.5503,0.5500,0.0006
199.360,0.5500,0.5502,0.5500,0.0006
199.392,0.5500,0.5502,0.5500,0.0007
199.424,0.5500,0.5502,0.5500,0.0007
199.456,0.5500,0.5502,0.5500,0.0007
199.488,0.5500,0.5502,0.5500,0.0008
199.520,0.5500,0.5501,0.5500,0.0008
199.552,0.5500,0.5501,0.5500,0.0008
199.584,0.5500,0.5501,0.5500,0.0008
199.616,0.5500,0.5501,0.5500,0.0009
199.648,0.5500,0.5501,0.5500,0.0009
199.680,0.5500,0.5500,0.5500,0.0009
199.712,0.5500,0.5500,0.5500,0.0009
199.744,0.5500,0.5500,0.5500,0.0010
199.776,0.5500,0.5500,0.5500,0.0010
199.808,0.5500,0.5500,0.5500,0.0010
199.840,0.5500,0.5499,0.5500,0.0010
199.872,0.5500,0.5499,0.5500,0.0011
199.904,0.5500,0.5499,0.5500,0.0011
199.936,0.5500,0.5499,0.5500,0.0011
199.968,0.5500,0.5499,0.5500,0.0011
200.000,0.5500,0.5499,0.5500,0.0012
200.032,0.5500,0.5498,0.5500,0.0012
200.064,0.5500,0.5498,0.5500,0.0012
200.096,0.5500,0.5498,0.5500,0.0012
200.128,0.5500,0.5498,0.5500,0.0013
200.160,0.5500,0.5498,0.5500,0.0013
200.192,0.5500,0.5497,0.5500,0.0013
200.224,0.5500,0.5497,0.5500,0.0013
200.256,0.5500,0.5497,0.5500,0.0014
200.288,0.5500,0.5497,0.5500,0.0014
200.320,0.5500,0.5497,0.5500,0.0014
200.352,0.5500,0.5497,0.5500,0.0014
200.384,0.5500,0.5496,0.5500,0.0015
200.416,0.5500,0.5496,0.5500,0.0015
200.448,0.5500,0.5496,0.5500,0.0015
200.480,0.5500,0.5496,0.5500,0.0015
200.512,0.5500,0.5496,0.5500,0.0015
200.544,0.5500,0.5495,0.5500,0.0016
200.576,0.5500,0.5495,0.5500,0.0016
200.608,0.5500,0.5495,0.5500,0.0016
200.640,0.5500,0.5495,0.5500,0.0016
200.672,0.5500,0.5495,0.5500,0.0017
200.704,0.5500,0.5495,0.5500,0.0017
200.736,0.5500,0.5494,0.5500,0.0017
200.768,0.5500,0.5494,0.5500,0.0017
200.800,0.5500,0.5494,0.5500,0.0017
200.832,0.5500,0.5494,0.5500,0.0018
200.864,0.5500,0.5494,0.5500,0.0018
200.896,0.5500,0.5494,0.5500,0.0018
200.928,0.5500,0.5493,0.5500,0.0018
200.960,0.5500,0.5493,0.5500,0.0018
200.992,0.5500,0.5493,0.5500,0.0019
201.024,0.5500,0.5493,0.5500,0.0019
201.056,0.5500,0.5493,0.5500,0.0019
201.088,0.5500,0.5493,0.5500,0.0019
201.120,0.5500,0.5492,0.5500,0.0019
201.152,0.5500,0.5492,0.5500,0.0019
201.184,0.5500,0.5492,0.5500,0.0020
201.216,0.5500,0.5492,0.5500,0.0020
201.248,0.5500,0.5492,0.5500,0.0020
201.280,0.5500,0.5492,0.5500,0.0020
201.312,0.5500,0.5492,0.5500,0.0020
201.344,0.5500,0.5491,0.5500,0.0021
201.376,0.5500,0.5491,0.5500,0.0021
201.408,0.5500,0.5491,0.5500,0.0021
201.440,0.5500,0.5491,0.5500,0.0021
201.472,0.5500,0.5491,0.5500,0.0021
201.504,0.5500,0.5491,0.5500,0.0021
201.536,0.5500,0.5491,0.5500,0.0021
201.568,0.5500,0.5490,0.5500,0.0022
201.600,0.5500,0.5490,0.5500,0.0022
201.632,0.5500,0.5490,0.5500,0.0022
201.664,0.5500,0.5490,0.5500,0.0022
201.696,0.5500,0.5490,0.5500,0.0022
201.728,0.5500,0.5490,0.5500,0.0022
201.760,0.5500,0.5490,0.5500,0.0022
201.792,0.5500,0.5489,0.5500,0.0023
201.824,0.5500,0.5489,0.5500,0.0023
201.856,0.5500,0.5489,0.5500,0.0023
201.888,0.5500,0.5489,0.5500,0.0023
201.920,0.5500,0.5489,0.5500,0.0023
201.952,0.5500,0.5489,0.5500,0.0023
201.984,0.5500,0.5489,0.5500,0.0023
202.016,0.5500,0.5489,0.5500,0.0023
202.048,0.5500,0.5488,0.5500,0.0024
202.080,0.5500,0.5488,0.5500,0.0024
202.112,0.5500,0.5488,0.5500,0.0024
202.144,0.5500,0.5488,0.5500,0.0024
202.176,0.5500,0.5488,0.5500,0.0024
202.208,0.5500,0.5488,0.5500,0.0024
202.240,0.5500,0.5488,0.5500,0.0024
202.272,0.5500,0.5488,0.5500,0.0024
202.304,0.5500,0.5487,0.5500,0.0024
202.336,0.5500,0.5487,0.5500,0.0025
202.368,0.5500,0.5487,0.5500,0.0025
202.400,0.5500,0.5487,0.5500,0.0025
202.432,0.5500,0.5487,0.5500,0.0025
202.464,0.5500,0.5487,0.5500,0.0025
202.496,0.5500,0.5487,0.5500,0.0025
202.528,0.5500,0.5487,0.5500,0.0025
202.560,0.5500,0.5487,0.5500,0.0025
202.592,0.5500,0.5487,0.5500,0.0025
202.624,0.5500,0.5486,0.5500,0.0025
202.656,0.5500,0.5486,0.5500,0.0025
202.688,0.5500,0.5486,0.5500,0.0025
202.720,0.5500,0.5486,0.5500,0.0026
202.752,0.5500,0.5486,0.5500,0.0026
202.784,0.5500,0.5486,0.5500,0.0026
202.816,0.5500,0.5486,0.5500,0.0026
202.848,0.5500,0.5486,0.5500,0.0026
202.880,0.5500,0.5486,0.5500,0.0026
202.912,0.5500,0.5486,0.5500,0.0026
202.944,0.5500,0.5486,0.5500,0.0026
202.976,0.5500,0.5485,0.5500,0.0026
203.008,0.5500,0.5485,0.5500,0.0026
203.040,0.5500,0.5485,0.5500,0.0026
203.072,0.5500,0.5485,0.5500,0.0026
203.104,0.5500,0.5485,0.5500,0.0026
203.136,0.5500,0.5485,0.5500,0.0026
203.168,0.5500,0.5485,0.5500,0.0026
203.200,0.5500,0.5485,0.5500,0.0026
203.232,0.5500,0.5485,0.5500,0.0026
203.264,0.5500,0.5485,0.5500,0.0026
203.296,0.5500,0.5485,0.5500,0.0026
203.328,0.5500,0.5485,0.5500,0.0026
203.360,0.5500,0.5485,0.5500,0.0026
203.392,0.5500,0.5485,0.5500,0.0026
203.424,0.5500,0.5484,0.5500,0.0026
203.456,0.5500,0.5484,0.5500,0.0026
203.488,0.5500,0.5484,0.5500,0.0026
203.520,0.5500,0.5484,0.5500,0.0026
203.552,0.5500,0.5484,0.5500,0.0026
203.584,0.5500,0.5484,0.5500,0.0026
203.616,0.5500,0.5484,0.5500,0.0026
203.648,0.5500,0.5484,0.5500,0.0026
203.680,0.5500,0.5484,0.5500,0.0026
203.712,0.5500,0.5484,0.5500,0.0026
203.744,0.5500,0.5484,0.5500,0.0026
203.776,0.5500,0.5484,0.5500,0.0026
203.808,0.5500,0.5484,0.5500,0.0026
203.840,0.5500,0.5484,0.5500,0.0026
203.872,0.5500,0.5484,0.5500,0.0026
203.904,0.5500,0.5484,0.5500,0.0026
203.936,0.5500,0.5484,0.5500,0.0026
203.968,0.5500,0.5484,0.5500,0.0026
204.000,0.5500,0.5484,0.5500,0.0026
204.032,0.5500,0.5484,0.5500,0.0026
204.064,0.5500,0.5484,0.5500,0.0026
204.096,0.5500,0.5484,0.5500,0.0026
204.128,0.5500,0.5484,0.5500,0.0026
204.160,0.5500,0.5484,0.5500,0.0026
204.192,0.5500,0.5484,0.5500,0.0026
204.224,0.5500,0.5483,0.5500,0.0026
204.256,0.5500,0.5483,0.5500,0.0026
204.288,0.5500,0.5483,0.5500,0.0026
204.320,0.5500,0.5483,0.5500,0.0026
204.352,0.5500,0.5483,0.5500,0.0026
204.384,0.5500,0.5483,0.5500,0.0026
204.416,0.5500,0.5483,0.5500,0.0026
204.448,0.5500,0.5483,0.5500,0.0025
204.480,0.5500,0.5483,0.5500,0.0025
204.512,0.5500,0.5483,0.5500,0.0025
204.544,0.5500,0.5483,0.5500,0.0025
204.576,0.5500,0.5483,0.5500,0.0025
204.608,0.5500,0.5483,0.5500,0.0025
204.640,0.5500,0.5483,0.5500,0.0025
204.672,0.5500,0.5483,0.5500,0.0025
204.704,0.5500,0.5483,0.5500,0.0025
204.736,0.5500,0.5483,0.5500,0.0025
204.768,0.5500,0.5483,0.5500,0.0025
204.800,0.5500,0.5483,0.5500,0.0025
204.832,0.5500,0.5483,0.5500,0.0025
204.864,0.5500,0.5483,0.5500,0.0025
204.896,0.5500,0.5483,0.5500,0.0025
204.928,0.5500,0.5483,0.5500,0.0024
204.960,0.5500,0.5483,0.5500,0.0024
204.992,0.5500,0.5483,0.5500,0.0024
205.024,0.5500,0.5483,0.5500,0.0024
205.056,0.5500,0.5483,0.5500,0.0024
205.088,0.5500,0.5483,0.5500,0.0024
205.120,0.5500,0.5483,0.5500,0.0024
205.152,0.5500,0.5483,0.5500,0.0024
205.184,0.5500,0.5483,0.5500,0.0024
205.216,0.5500,0.5484,0.5500,0.0024
205.248,0.5500,0.5484,0.5500,0.0023
205.280,0.5500,0.5484,0.5500,0.0023
205.312,0.5500,0.5484,0.5500,0.0023
205.344,0.5500,0.5484,0.5500,0.0023
205.376,0.5500,0.5484,0.5500,0.0023
205.408,0.5500,0.5484,0.5500,0.0023
205.440,0.5500,0.5484,0.5500,0.0023
205.472,0.5500,0.5484,0.5500,0.0023
205.504,0.5500,0.5484,0.5500,0.0022
205.536,0.5500,0.5484,0.5500,0.0022
205.568,0.5500,0.5484,0.5500,0.0022
205.600,0.5500,0.5484,0.5500,0.0022
205.632,0.5500,0.5484,0.5500,0.0022
205.664,0.5500,0.5484,0.5500,0.0022
205.696,0.5500,0.5484,0.5500,0.0022
205.728,0.5500,0.5484,0.5500,0.0022
205.760,0.5500,0.5484,0.5500,0.0022
205.792,0.5500,0.5484,0.5500,0.0021
205.824,0.5500,0.5484,0.5500,0.0021
205.856,0.5500,0.5484,0.5500,0.0021
205.888,0.5500,0.5484,0.5500,0.0021
205.920,0.5500,0.5484,0.5500,0.0021
205.952,0.5500,0.5484,0.5500,0.0021
205.984,0.5500,0.5484,0.5500,0.0021
206.016,0.5500,0.5484,0.5500,0.0020
206.048,0.5500,0.5485,0.5500,0.0020
206.080,0.5500,0.5485,0.5500,0.0020
206.112,0.5500,0.5485,0.5500,0.0020
206.144,0.5500,0.5485,0.5500,0.0020
206.176,0.5500,0.5485,0.5500,0.0020
206.208,0.5500,0.5485,0.5500,0.0020
206.240,0.5500,0.5485,0.5500,0.0019
206.272,0.5500,0.5485,0.5500,0.0019
206.304,0.5500,0.5485,0.5500,0.0019
206.336,0.5500,0.5485,0.5500,0.0019
206.368,0.5500,0.5485,0.5500,0.0019
206.400,0.5500,0.5485,0.5500,0.0019
206.432,0.5500,0.5485,0.5500,0.0018
206.464,0.5500,0.5485,0.5500,0.0018
206.496,0.5500,0.5485,0.5500,0.0018
206.528,0.5500,0.5486,0.5500,0.0018
206.560,0.5500,0.5486,0.5500,0.0018
206.592,0.5500,0.5486,0.5500,0.0018
206.624,0.5500,0.5486,0.5500,0.0017
206.656,0.5500,0.5486,0.5500,0.0017
206.688,0.5500,0.5486,0.5500,0.0017
206.720,0.5500,0.5486,0.5500,0.0017
206.752,0.5500,0.5486,0.5500,0.0017
206.784,0.5500,0.5486,0.5500,0.0017
206.816,0.5500,0.5486,0.5500,0.0016
206.848,0.5500,0.5486,0.5500,0.0016
206.880,0.5500,0.5486,0.5500,0.0016
206.912,0.5500,0.5486,0.5500,0.0016
206.944,0.5500,0.5487,0.5500,0.0016
206.976,0.5500,0.5487,0.5500,0.0015
207.008,0.5500,0.5487,0.5500,0.0015
207.040,0.5500,0.5487,0.5500,0.0015
207.072,0.5500,0.5487,0.5500,0.0015
207.104,0.5500,0.5487,0.5500,0.0015
207.136,0.5500,0.5487,0.5500,0.0014
207.168,0.5500,0.5487,0.5500,0.0014
207.200,0.5500,0.5487,0.5500,0.0014
207.232,0.5500,0.5487,0.5500,0.0014
207.264,0.5500,0.5487,0.5500,0.0014
207.296,0.5500,0.5488,0.5500,0.0013
207.328,0.5500,0.5488,0.5500,0.0013
207.360,0.5500,0.5488,0.5500,0.0013
207.392,0.5500,0.5488,0.5500,0.0013
207.424,0.5500,0.5488,0.5500,0.0013
207.456,0.5500,0.5488,0.5500,0.0012
207.488,0.5500,0.5488,0.5500,0.0012
207.520,0.5500,0.5488,0.5500,0.0012
207.552,0.5500,0.5488,0.5500,0.0012
207.584,0.5500,0.5489,0.5500,0.0012
207.616,0.5500,0.5489,0.5500,0.0011
207.648,0.5500,0.5489,0.5500,0.0011
207.680,0.5500,0.5489,0.5500,0.0011
207.712,0.5500,0.5489,0.5500,0.0011
207.744,0.5500,0.5489,0.5500,0.0011
207.776,0.5500,0.5489,0.5500,0.0010
207.808,0.5500,0.5489,0.5500,0.0010
207.840,0.5500,0.5489,0.5500,0.0010
207.872,0.5500,0.5490,0.5500,0.0010
207.904,0.5500,0.5490,0.5500,0.0010
207.936,0.5500,0.5490,0.5500,0.0009
207.968,0.5500,0.5490,0.5500,0.0009
208.000,0.5500,0.5490,0.5500,0.0009
208.032,0.5500,0.5490,0.5500,0.0009
208.064,0.5500,0.5490,0.5500,0.0008
208.096,0.5500,0.5490,0.5500,0.0008
208.128,0.5500,0.5490,0.5500,0.0008
208.160,0.5500,0.5491,0.5500,0.0008
208.192,0.5500,0.5491,0.5500,0.0008
208.224,0.5500,0.5491,0.5500,0.0007
208.256,0.5500,0.5491,0.5500,0.0007
208.288,0.5500,0.5491,0.5500,0.0007
208.320,0.5500,0.5491,0.5500,0.0007
208.352,0.5500,0.5491,0.5500,0.0007
208.384,0.5500,0.5491,0.5500,0.0006
208.416,0.5500,0.5492,0.5500,0.0006
208.448,0.5500,0.5492,0.5500,0.0006
208.480,0.5500,0.5492,0.5500,0.0006
208.512,0.5500,0.5492,0.5500,0.0005
208.544,0.5500,0.5492,0.5500,0.0005
208.576,0.5500,0.5492,0.5500,0.0005
208.608,0.5500,0.5492,0.5500,0.0005
208.640,0.5500,0.5492,0.5500,0.0005
208.672,0.5500,0.5493,0.5500,0.0004
208.704,0.5500,0.5493,0.5500,0.0004
208.736,0.5500,0.5493,0.5500,0.0004
208.768,0.5500,0.5493,0.5500,0.0004
208.800,0.5500,0.5493,0.5500,0.0004
208.832,0.5500,0.5493,0.5500,0.0003
208.864,0.5500,0.5493,0.5500,0.0003
208.896,0.5500,0.5494,0.5500,0.0003
208.928,0.5500,0.5494,0.5500,0.0003
208.960,0.5500,0.5494,0.5500,0.0002
208.992,0.5500,0.5494,0.5500,0.0002
209.024,0.5500,0.5494,0.5500,0.0002
209.056,0.5500,0.5494,0.5500,0.0002
209.088,0.5500,0.5494,0.5500,0.0002
209.120,0.5500,0.5494,0.5500,0.0001
209.152,0.5500,0.5495,0.5500,0.0001
209.184,0.5500,0.5495,0.5500,0.0001
209.216,0.5500,0.5495,0.5500,0.0001
209.248,0.5500,0.5495,0.5500,0.0001
209.280,0.5500,0.5495,0.5500,0.0000
209.312,0.5500,0.5495,0.5500,0.0000
